KEYWORD,URL,CONTENT,GUIDE_ID,SEO_SCORE,DANGER,SOSEO_AVG_3,SOSEO_AVG_5,DSEO_AVG_3,DSEO_AVG_5
idees cadeaux hommes pour noel,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-homme/,Content not available,10888943,0,0,53,59.8,13.666666666666666,17.2
magasin arts de la table,https://www.altermundi.com/fr/maison/arts-de-la-table/,Content not available,10888944,0,0,26.666666666666668,59,8,20.2
idée cadeau moins de 10 euros,https://www.altermundi.com/fr/idees-cadeaux/petit-budget/,Content not available,10888945,0,0,29.666666666666668,41.8,3.3333333333333335,7.6
idee cadeaux pour ado,https://www.altermundi.com/fr/idees-cadeaux/idees-cadeau-utile-enfant/,Content not available,10888946,0,0,29,17.4,7.333333333333333,4.4
cadeaux fait main pour noël,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-fait-main/,Content not available,10888947,0,0,20.333333333333332,51.8,3.3333333333333335,12.6
30 rue de charonne,https://www.altermundi.com/fr/magasins,Content not available,10888948,0,0,37,22.2,11.666666666666666,7
produits entretien écologiques,https://www.altermundi.com/fr/maison/entretien-de-la-maison/produits-entretien/,Content not available,10888949,0,0,38.666666666666664,38.6,5.333333333333333,4.6
bougies et senteurs,https://www.altermundi.com/fr/maison/ambiance-zen-et-bien-etre/bougies-senteurs/,Content not available,10888950,0,0,48.666666666666664,52.6,9.666666666666666,9.2
cadeau do it yourself femme,https://www.altermundi.com/fr/loisirs/diy/,Content not available,10888951,0,0,25.333333333333332,30.6,6.333333333333333,5.2
produits ménager ecologique,https://www.altermundi.com/fr/maison/entretien-de-la-maison/,Content not available,10888952,0,0,57,63.6,10,11.2
bijouterie ethique,https://www.altermundi.com/fr/femme/bijoux/,Content not available,10888953,0,0,42,42,11.333333333333334,8.4
cadeaux à colorier,https://www.altermundi.com/fr/loisirs/jeux-et-jouets/coloriage/,Content not available,10888954,0,0,69.33333333333333,45.8,17,11.2
sac banane patagonia,https://www.altermundi.com/fr/homme/accessoires-homme/sacs-banane-homme/,Content not available,10888955,0,0,32.333333333333336,44.2,7.333333333333333,10.4
idée cadeau pour papa,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-papa/,Content not available,10888961,0,0,53,62.8,7.666666666666667,11.6
mitaine pour homme,https://www.altermundi.com/fr/homme/accessoires-homme/gants-et-mitaines-pour-homme/,Content not available,10888962,0,0,58,37.2,11.666666666666666,7
jouet en bois artisanal,https://www.altermundi.com/fr/enfant/jouets/jouets-en-bois/,Content not available,10888963,0,0,23,27,1.6666666666666667,1.8
idées cadeaux pour la fête des pères,https://www.altermundi.com/fr/idees-cadeaux/fete-des-peres/,Content not available,10888964,0,0,88.33333333333333,74.6,19.666666666666668,16.6
cadeaux original,https://www.altermundi.com/fr/idees-cadeaux/,Content not available,10888965,0,0,19.666666666666668,23.6,1.3333333333333333,2.6
modes femme,https://www.altermundi.com/fr/femme/,Content not available,10888967,0,0,4.666666666666667,12.2,0,0.8
pas vegan,https://www.altermundi.com/fr/idees-cadeaux/criteres/idees-cadeaux-vegan/,Content not available,10888968,0,0,9.666666666666666,8.4,1.3333333333333333,1.8
idees coffret cadeau,https://www.altermundi.com/fr/idees-cadeaux/coffrets-cadeaux/,Content not available,10888969,0,0,34.666666666666664,30.2,6,5
cadeau pour mon pere,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-papa/,Content not available,10888970,0,0,49.666666666666664,40.2,7,7
foulard et echarpes femme,https://www.altermundi.com/fr/femme/accessoires-femme/echarpes-foulards/,Content not available,10888971,0,0,56.333333333333336,70.6,13,16.4
les hirondelles vetements,https://www.altermundi.com/fr/femme/,Content not available,10888973,0,0,24.333333333333332,42.8,5,11.8
destockage chaussures,https://www.altermundi.com/fr/last-chance/homme/chaussures/,Content not available,10888974,0,0,35,28.2,8.333333333333334,7
idées cadeaux de naissance,https://www.altermundi.com/fr/idees-cadeaux/idees-cadeau-utile-enfant/cadeaux-de-naissance/,Content not available,10888975,0,0,43.666666666666664,39.8,6,5
cadeau homme noël utile,https://www.altermundi.com/fr/idees-cadeaux/,Content not available,10888976,0,0,76.33333333333333,58.8,22,15.2
cadeaux idees,https://www.altermundi.com/fr/idees-cadeaux/criteres/,Content not available,10888977,0,0,42,37,9.333333333333334,9
boutique rue de rennes,https://www.altermundi.com/fr/magasins,Content not available,10888981,0,0,58.666666666666664,36,15.333333333333334,9.2
cadeau pour écologiste,https://www.altermundi.com/fr/idees-cadeaux/,Content not available,10888982,0,0,101.66666666666667,97.8,23.333333333333332,23
thés infusions,https://www.altermundi.com/fr/maison/epicerie/the-infusions/,Content not available,10888983,0,0,35.666666666666664,42.8,7,8.6
allin chaussure,https://www.altermundi.com/fr/homme/chaussures-homme/,Content not available,10888984,0,0,29.333333333333332,17.8,6,3.6
produits ménagers écologiques,https://www.altermundi.com/fr/maison/entretien-de-la-maison/,Content not available,10888985,0,0,64.33333333333333,55.8,14.666666666666666,13
levi's saint lazare,https://www.altermundi.com/fr/magasins,Content not available,10888987,0,0,65.66666666666667,55.2,17.333333333333332,16.4
dorsale homme,https://www.altermundi.com/fr/homme/accessoires-homme/sacs-a-dos-homme/,Content not available,10888988,0,0,0,26.4,0,7.4
chapeau pour femme,https://www.altermundi.com/fr/femme/accessoires-femme/chapeaux/,Content not available,10888989,0,0,75.33333333333333,85.8,23.666666666666668,25.8
bananes femme,https://www.altermundi.com/fr/femme/accessoires-femme/sacs-banane-femme/,Content not available,10888990,0,0,50.333333333333336,35,12.666666666666666,7.8
cadeau pour papa pas cher,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-papa/,Content not available,10888991,0,0,73.66666666666667,68.6,18.666666666666668,16.8
patagonia bayonne,https://www.altermundi.com/fr/magasins,Content not available,10888992,0,0,31.333333333333332,38.2,10.333333333333334,12.4
idée cadeau noel fait main facile,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-fait-main/,Content not available,10888994,0,0,24.666666666666668,26,3,3.2
chaussures bio,https://www.altermundi.com/fr/femme/chaussures-femme/,Content not available,10888995,0,0,22.333333333333332,43.8,6,13.4
marque éco-responsable femme,https://www.altermundi.com/fr/femme/,Content not available,10888996,0,0,127.33333333333333,118.2,33.666666666666664,29.6
marques vetement eco responsable,https://www.altermundi.com/fr/homme/vetements-homme/,Content not available,10888997,0,0,129.66666666666666,120.4,32.666666666666664,30
sacs bananes femme,https://www.altermundi.com/fr/femme/accessoires-femme/sacs-banane-femme/,Content not available,10889002,0,0,41,29,12,7.2
chaussure écologique,https://www.altermundi.com/fr/femme/chaussures-femme/,Content not available,10889003,0,0,49,41.8,9.333333333333334,7
baskets homme 43,https://www.altermundi.com/fr/homme/chaussures-homme/baskets/,Content not available,10889004,0,0,35.333333333333336,28.2,10.666666666666666,7
cadeau moins de 10 euros pour femme,https://www.altermundi.com/fr/idees-cadeaux/petit-budget/,Content not available,10889005,0,0,86.66666666666667,67,21.333333333333332,16
gants chaud femme,https://www.altermundi.com/fr/femme/accessoires-femme/gants/,Content not available,10889006,0,0,72.66666666666667,78.6,17.666666666666668,19.2
éponges vaisselle lavables,https://www.altermundi.com/fr/maison/entretien-de-la-maison/brosses-eponges/,Content not available,10889007,0,0,46.666666666666664,69.6,11,17.2
30 rue ordener,https://www.altermundi.com/fr/magasins,Content not available,10889008,0,0,23.333333333333332,20.4,6.333333333333333,6
fabrique de jouet en bois,https://www.altermundi.com/fr/enfant/jouets/jouets-en-bois/,Content not available,10889009,0,0,49.666666666666664,49.2,15.666666666666666,13
dim saint lazare,https://www.altermundi.com/fr/magasins,Content not available,10889010,0,0,47.333333333333336,67.4,7,16.8
alimentation fine de france,https://www.altermundi.com/fr/maison/epicerie/,Content not available,10889011,0,0,9,6,1,0.6
idée de cadeau fait main,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-fait-main/,Content not available,10889012,0,0,50.666666666666664,40.4,8.666666666666666,6.4
marques ethique,https://www.altermundi.com/fr/femme/,Content not available,10889013,0,0,112,107.6,26.333333333333332,25.6
chapeaux pour femme,https://www.altermundi.com/fr/femme/accessoires-femme/chapeaux/,Content not available,10889014,0,0,90.33333333333333,100.4,25,28.4
cadeau femme bijou,https://www.altermundi.com/fr/idees-cadeaux/pour-tous-les-gouts/cadeaux-qui-brillent/,Content not available,10889015,0,0,45,76.8,2.6666666666666665,17.8
levi's les halles,https://www.altermundi.com/fr/magasins,Content not available,10889016,0,0,63.666666666666664,58,17.333333333333332,17
petit cadeau fait main,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-fait-main/,Content not available,10889019,0,0,51,41,9.666666666666666,7.2
19 rue de passy,https://www.altermundi.com/fr/magasins,Content not available,10889020,0,0,35.333333333333336,31.2,7.666666666666667,7.2
produit pour menage,https://www.altermundi.com/fr/maison/entretien-de-la-maison/,Content not available,10889021,0,0,45.333333333333336,48.8,7.333333333333333,7.8
echarpe en soie,https://www.altermundi.com/fr/femme/accessoires-femme/echarpes-foulards/,Content not available,10889022,0,0,56.666666666666664,58.2,11.666666666666666,16
basket blanche en toile femme,https://www.altermundi.com/fr/femme/chaussures-femme/baskets/,Content not available,10889023,0,0,32,38.4,8,10.2
cadeau développement personnel,https://www.altermundi.com/fr/idees-cadeaux/,Content not available,10889024,0,0,22,21.4,3.3333333333333335,3.2
idees cadeau garcon,https://www.altermundi.com/fr/idees-cadeaux/idees-cadeau-utile-enfant/,Content not available,10889025,0,0,34,51,4,8.6
sacoche banane femme,https://www.altermundi.com/fr/femme/accessoires-femme/sacs-banane-femme/,Content not available,10889027,0,0,34.333333333333336,27.2,7.666666666666667,5.4
trousses toilette femme,https://www.altermundi.com/fr/femme/accessoires-femme/sacs-maroquinerie/trousses-de-toilette/,Content not available,10889028,0,0,55.666666666666664,66,8.666666666666666,14.8
fete des meres cadeau personnalisé,https://www.altermundi.com/fr/idees-cadeaux/idees-cadeaux-fetes-des-meres/fete-des-meres-maman-mots-doux/,Content not available,10889029,0,0,41,38.8,4,4.4
trousse de toilettes femme,https://www.altermundi.com/fr/femme/accessoires-femme/sacs-maroquinerie/trousses-de-toilette/,Content not available,10889030,0,0,45,50.6,6.666666666666667,6.8
idée cadeau de noel,https://www.altermundi.com/fr/idees-cadeaux/criteres/cadeaux-made-in-france/,Content not available,10889034,0,0,17.333333333333332,37.2,0.3333333333333333,4.6
cadeaux créatifs,https://www.altermundi.com/fr/enfant/jouets/loisirs-creatifs/,Content not available,10889035,0,0,50,67.2,8.666666666666666,13.6
marque éco responsable vêtement,https://www.altermundi.com/fr/femme/vetements-femme/,Content not available,10889036,0,0,114.66666666666667,107.4,27.666666666666668,23.8
jeu naissance,https://www.altermundi.com/fr/enfant/jouets/naissance/,Content not available,10889037,0,0,91,54.6,29,17.4
jean éthique,https://www.altermundi.com/fr/femme/vetements-femme/pantalons/,Content not available,10889041,0,0,80.66666666666667,68.6,20.333333333333332,13.8
cadeau moins de 10 euros,https://www.altermundi.com/fr/idees-cadeaux/petit-budget/,Content not available,10889042,0,0,59.666666666666664,37.6,11.666666666666666,7
soin corps et visage,https://www.altermundi.com/fr/beaute-bien-etre/visage-corps/soins-corps-et-visage/,Content not available,10889043,0,0,31.333333333333332,20,6.666666666666667,4
tee shirt bio,https://www.altermundi.com/fr/femme/vetements-femme/t-shirts-tops/,Content not available,10889046,0,0,48.666666666666664,54.8,12,13
magasin levi's toulouse,https://www.altermundi.com/fr/magasins,Content not available,10889047,0,0,60.333333333333336,59.2,18,17.8
t-shirt coton bio fabriqué france,https://www.altermundi.com/fr/femme/vetements-femme/t-shirts-tops/,Content not available,10889048,0,0,48.666666666666664,45.2,11.333333333333334,9.4
achat carte cadeaux,https://www.altermundi.com/fr/cartes-cadeaux,Content not available,10889049,0,0,0,10.6,0,2.2
basket toile femme marque,https://www.altermundi.com/fr/femme/chaussures-femme/baskets/,Content not available,10889052,0,0,4.666666666666667,18,0,4
accessoire pour la maison,https://www.altermundi.com/fr/maison/,Content not available,10889053,0,0,21.666666666666668,17.4,3.6666666666666665,2.4
cadeaux entreprise ecologique,https://www.altermundi.com/fr/idees-cadeaux/,Content not available,10889054,0,0,90.66666666666667,78.8,11,9.8
sneakers écologique,https://www.altermundi.com/fr/femme/chaussures-femme/baskets/,Content not available,10889055,0,0,66,41.8,10.333333333333334,6.6
idée de cadeau de noël pour son père,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-papa/,Content not available,10889057,0,0,21.333333333333332,52,6.333333333333333,15
kit cocooning homme,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-homme/,Content not available,10889058,0,0,47.333333333333336,31.8,9.333333333333334,5.6
écharpe laine homme,https://www.altermundi.com/fr/homme/accessoires-homme/echarpes-homme/,Content not available,10889059,0,0,75,64.8,20.666666666666668,18.4
basket en tissu femme,https://www.altermundi.com/fr/femme/chaussures-femme/baskets/,Content not available,10889060,0,0,54.666666666666664,34,11.333333333333334,6.8
shorts maillots de bain,https://www.altermundi.com/fr/homme/vetements-homme/maillots-de-bain/,Content not available,10889062,0,0,50.666666666666664,48.2,15.333333333333334,13.4
cadeaux fillette,https://www.altermundi.com/fr/idees-cadeaux/idees-cadeau-utile-enfant/,Content not available,10889063,0,0,25,17,2.6666666666666665,1.8
lunchbox bento,https://www.altermundi.com/fr/maison/zero-dechet/lunch-box-couverts/,Content not available,10889064,0,0,66,70.6,19.333333333333332,18
idée fete des peres,https://www.altermundi.com/fr/idees-cadeaux/fete-des-peres/,Content not available,10889065,0,0,81.66666666666667,57.8,16.666666666666668,12.2
t shirt coton bio fabriqué france,https://www.altermundi.com/fr/femme/vetements-femme/t-shirts-tops/,Content not available,10889066,0,0,53.666666666666664,50,13.666666666666666,11.6
idees de cadeaux pour hommes,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-homme/,Content not available,10889067,0,0,58,74.4,11.666666666666666,17
cadeaux homme marque,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-homme/,Content not available,10889068,0,0,19.333333333333332,28.8,2.3333333333333335,4.8
magasins bio vincennes,https://www.altermundi.com/fr/magasins,Content not available,10889069,0,0,43.666666666666664,26.2,12,7.2
cadeau table noel,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-pour-la-maison/,Content not available,10889070,0,0,80.66666666666667,74.2,17.333333333333332,16.2
fabrication cadeau noel,https://www.altermundi.com/fr/idees-cadeaux/criteres/cadeaux-made-in-france/,Content not available,10889071,0,0,38.333333333333336,29.2,8.666666666666666,5.4
sacs vegan femme,https://www.altermundi.com/fr/femme/accessoires-femme/sacs-maroquinerie/,Content not available,10889072,0,0,5,23.4,0.3333333333333333,8
